05-25 13:06:11.289 192.168.1.31:54321    21156  FJ-1-7    INFO:          8     0                        0.00000
05-25 13:06:11.292 192.168.1.31:54321    21156  FJ-1-7    INFO: Initializing X to matrix of weights inversely correlated with cluster distances
05-25 13:06:11.836 192.168.1.31:54321    21156  FJ-1-7    INFO: Iteration 1: Objective increased to 5507625.480666238; reducing step size to 0.6666666666666666
05-25 13:06:11.902 192.168.1.31:54321    21156  FJ-1-7    INFO: Iteration 2: Objective increased to 1124190.9001552404; reducing step size to 0.4444444444444444
05-25 13:06:11.959 192.168.1.31:54321    21156  FJ-1-7    INFO: Iteration 3: Objective increased to 195982.01060303338; reducing step size to 0.2222222222222222
05-25 13:06:12.031 192.168.1.31:54321    21156  FJ-1-7    INFO: Iteration 4: Objective increased to 33257.497636735665; reducing step size to 0.07407407407407407
05-25 13:06:12.083 192.168.1.31:54321    21156  FJ-1-7    INFO: Iteration 5: Objective increased to 14793.803773869127; reducing step size to 0.018518518518518517
05-25 13:06:12.348 192.168.1.31:54321    21156  FJ-1-7    INFO: Iteration 7: Objective increased to 17697.934131769547; reducing step size to 0.012962962962962963
05-25 13:06:12.410 192.168.1.31:54321    21156  FJ-1-7    INFO: Iteration 8: Objective increased to 12469.450958834908; reducing step size to 0.008641975308641974
05-25 13:06:12.442 192.168.1.31:54321    21156  FJ-1-7    INFO: Iteration 9: Objective increased to 10510.21357259649; reducing step size to 0.005761316872427983
05-25 13:06:12.786 192.168.1.31:54321    21156  FJ-1-7    INFO: Iteration 18: Objective increased to 9066.318320631619; reducing step size to 0.005674725984375003
05-25 13:06:13.095 192.168.1.31:54321    21156  FJ-1-7    INFO: Iteration 30: Objective increased to 8467.685219090881; reducing step size to 0.00647047146506794
05-25 13:06:13.282 192.168.1.31:54321    21156  FJ-1-7    INFO: Iteration 37: Objective increased to 8132.447103795605; reducing step size to 0.005780700402084004
05-25 13:06:13.669 192.168.1.31:54321    21156  FJ-1-7    INFO: Iteration 50: Objective increased to 7779.497839796733; reducing step size to 0.006920871590614151
05-25 13:06:13.814 192.168.1.31:54321    21156  FJ-1-7    INFO: Iteration 56: Objective increased to 7575.7834739829705; reducing step size to 0.00588865387168726
05-25 13:06:14.096 192.168.1.31:54321    21156  FJ-1-7    INFO: Iteration 69: Objective increased to 7249.493242519421; reducing step size to 0.007050117538149517
05-25 13:06:14.260 192.168.1.31:54321    21156  FJ-1-7    INFO: Iteration 77: Objective increased to 7129.419121818466; reducing step size to 0.00661348224513762
05-25 13:06:14.491 192.168.1.31:54321    21156  FJ-1-7    INFO: Iteration 87: Objective increased to 6946.185699084798; reducing step size to 0.006839787741836623
05-25 13:06:14.710 192.168.1.31:54321    21156  FJ-1-7    INFO: Iteration 97: Objective increased to 6796.720515049567; reducing step size to 0.007073837143476754
05-25 13:06:15.870 192.168.1.31:54321    21156  #34638-74 INFO: POST /3/Shutdown, parms: {}
05-25 13:06:17.964 192.168.1.31:54321    21156  Thread-32 INFO: Orderly shutdown:  Shutting down now.
05-25 16:05:48.240 192.168.1.31:54321    24838  #r thread INFO: ----- H2O started  -----
05-25 16:05:48.248 192.168.1.31:54321    24838  #r thread INFO: Build git branch: rel-ueno
05-25 16:05:48.248 192.168.1.31:54321    24838  #r thread INFO: Build git hash: 4ee79d6cb840d66d9835f499e40af4867a3c8eb1
05-25 16:05:48.248 192.168.1.31:54321    24838  #r thread INFO: Build git describe: jenkins-3.10.4.6-2-g4ee79d6
05-25 16:05:48.248 192.168.1.31:54321    24838  #r thread INFO: Build project version: 3.10.4.7 (latest version: 3.10.4.8)
05-25 16:05:48.248 192.168.1.31:54321    24838  #r thread INFO: Build age: 17 days
05-25 16:05:48.248 192.168.1.31:54321    24838  #r thread INFO: Built by: 'jenkins'
05-25 16:05:48.248 192.168.1.31:54321    24838  #r thread INFO: Built on: '2017-05-08 14:22:29'
05-25 16:05:48.248 192.168.1.31:54321    24838  #r thread INFO: Watchdog Build git branch: (unknown)
05-25 16:05:48.248 192.168.1.31:54321    24838  #r thread INFO: Watchdog Build git hash: (unknown)
05-25 16:05:48.248 192.168.1.31:54321    24838  #r thread INFO: Watchdog Build git describe: (unknown)
05-25 16:05:48.249 192.168.1.31:54321    24838  #r thread INFO: Watchdog Build project version: (unknown)
05-25 16:05:48.249 192.168.1.31:54321    24838  #r thread INFO: Watchdog Built by: (unknown)
05-25 16:05:48.249 192.168.1.31:54321    24838  #r thread INFO: Watchdog Built on: (unknown)
05-25 16:05:48.249 192.168.1.31:54321    24838  #r thread INFO: Processed H2O arguments: [-name, sparkling-water-josh_961004859, -ga_opt_out, -log_level, INFO, -baseport, 54321, -ip, 192.168.1.31, -log_dir, /home/josh/IdeaProjects/GLRMTest1/h2ologs]
05-25 16:05:48.249 192.168.1.31:54321    24838  #r thread INFO: Java availableProcessors: 4
05-25 16:05:48.249 192.168.1.31:54321    24838  #r thread INFO: Java heap totalMemory: 165.0 MB
05-25 16:05:48.249 192.168.1.31:54321    24838  #r thread INFO: Java heap maxMemory: 1.71 GB
05-25 16:05:48.249 192.168.1.31:54321    24838  #r thread INFO: Java version: Java 1.8.0_131 (from Oracle Corporation)
05-25 16:05:48.249 192.168.1.31:54321    24838  #r thread INFO: JVM launch parameters: [-javaagent:/home/josh/Downloads/idea-IC-171.4249.39/lib/idea_rt.jar=45710:/home/josh/Downloads/idea-IC-171.4249.39/bin, -Dfile.encoding=UTF-8]
05-25 16:05:48.250 192.168.1.31:54321    24838  #r thread INFO: OS version: Linux 4.4.0-78-generic (amd64)
05-25 16:05:48.250 192.168.1.31:54321    24838  #r thread INFO: Machine physical memory: 7.70 GB
05-25 16:05:48.250 192.168.1.31:54321    24838  #r thread INFO: X-h2o-cluster-id: 1495699545397
05-25 16:05:48.250 192.168.1.31:54321    24838  #r thread INFO: User name: 'josh'
05-25 16:05:48.250 192.168.1.31:54321    24838  #r thread INFO: Opted out of sending usage metrics.
05-25 16:05:48.250 192.168.1.31:54321    24838  #r thread INFO: IPv6 stack selected: false
05-25 16:05:48.250 192.168.1.31:54321    24838  #r thread INFO: Possible IP Address: ppp0 (ppp0), 10.10.0.10
05-25 16:05:48.250 192.168.1.31:54321    24838  #r thread INFO: Network interface is down: name:docker0 (docker0)
05-25 16:05:48.250 192.168.1.31:54321    24838  #r thread INFO: Possible IP Address: enp2s0 (enp2s0), fe80:0:0:0:8c66:f892:b95:3fba%enp2s0
05-25 16:05:48.251 192.168.1.31:54321    24838  #r thread INFO: Possible IP Address: enp2s0 (enp2s0), 192.168.1.31
05-25 16:05:48.251 192.168.1.31:54321    24838  #r thread INFO: Possible IP Address: lo (lo), 0:0:0:0:0:0:0:1%lo
05-25 16:05:48.251 192.168.1.31:54321    24838  #r thread INFO: Possible IP Address: lo (lo), 127.0.0.1
05-25 16:05:48.251 192.168.1.31:54321    24838  #r thread INFO: H2O node running in unencrypted mode.
05-25 16:05:48.255 192.168.1.31:54321    24838  #r thread INFO: Internal communication uses port: 54322
05-25 16:05:48.255 192.168.1.31:54321    24838  #r thread INFO: Listening for HTTP and REST traffic on http://192.168.1.31:54321/
05-25 16:05:48.304 192.168.1.31:54321    24838  #r thread INFO: H2O cloud name: 'sparkling-water-josh_961004859' on /192.168.1.31:54321, discovery address /229.43.172.231:58667
05-25 16:05:48.304 192.168.1.31:54321    24838  #r thread INFO: If you have trouble connecting, try SSH tunneling from your local machine (e.g., via port 55555):
05-25 16:05:48.304 192.168.1.31:54321    24838  #r thread INFO:   1. Open a terminal and run 'ssh -L 55555:localhost:54321 josh@192.168.1.31'
05-25 16:05:48.304 192.168.1.31:54321    24838  #r thread INFO:   2. Point your browser to http://localhost:55555
05-25 16:05:48.369 192.168.1.31:54321    24838  #r thread INFO: Log dir: '/home/josh/IdeaProjects/GLRMTest1/h2ologs'
05-25 16:05:48.369 192.168.1.31:54321    24838  #r thread INFO: Cur dir: '/home/josh/IdeaProjects/GLRMTest1'
05-25 16:05:48.398 192.168.1.31:54321    24838  #r thread INFO: HDFS subsystem successfully initialized
05-25 16:05:48.412 192.168.1.31:54321    24838  #r thread INFO: S3 subsystem successfully initialized
05-25 16:05:48.412 192.168.1.31:54321    24838  #r thread INFO: Flow dir: '/home/josh/h2oflows'
05-25 16:05:48.431 192.168.1.31:54321    24838  #r thread INFO: Cloud of size 1 formed [/192.168.1.31:54321]
05-25 16:05:48.482 192.168.1.31:54321    24838  #r thread INFO: Registered parsers: [GUESS, ARFF, XLS, SVMLight, AVRO, ORC, PARQUET, CSV]
05-25 16:05:48.482 192.168.1.31:54321    24838  #r thread INFO: Watchdog extension initialized
05-25 16:05:48.482 192.168.1.31:54321    24838  #r thread INFO: Registered 1 extensions in: 6mS
05-25 16:05:49.168 192.168.1.31:54321    24838  #r thread INFO: Registered: 148 REST APIs in: 686mS
05-25 16:05:49.168 192.168.1.31:54321    24838  #r thread INFO: H2O started in 1984ms
05-25 16:05:49.169 192.168.1.31:54321    24838  #r thread INFO: 
05-25 16:05:49.169 192.168.1.31:54321    24838  #r thread INFO: Open H2O Flow in your web browser: http://192.168.1.31:54321
05-25 16:05:49.169 192.168.1.31:54321    24838  #r thread INFO: 
05-25 16:06:03.307 192.168.1.31:54321    24838  main      INFO: Registered: 223 schemas in 1226ms
